ref_id,player,event_name,event_date,round,level,year,period,depth_label,needs_points,needs_shots,sofascore,sofascore_read_directly,sofascore_unobserved,sofascore_observed,live_tennis_api,live_tennis_api_june_sample,sackmann_pbp_copies,tennis_abstract_web,live_tennis_api_archive,sportradar,tdi_tennis_results,infront_itf,enetpulse,stats_perform,slam_feeds,atp_tracking
G0BY:atp:2026/9162/ms015:S0H2,Daniil Glinka,Pau,2026-02-09,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/9162/ms030:L0GH,Daniil Glinka,Pau,2026-02-09,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/7874/ms023:BM95,Daniil Glinka,Lille,2026-02-16,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/9516/ms015:HH06,Daniil Glinka,Lugano,2026-02-23,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/9516/ms031:D0HX,Daniil Glinka,Lugano,2026-02-23,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/2973/ms016:G09O,Daniil Glinka,Thionville,2026-03-02,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/398/ms020:A09T,Daniil Glinka,Cherbourg,2026-03-09,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/7494/ms010:CG33,Daniil Glinka,Barletta,2026-03-30,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/7494/ms020:K926,Daniil Glinka,Barletta,2026-03-30,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/5069/ms006:AG08,Daniil Glinka,Sarasota,2026-04-06,QF,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/5069/ms012:KG27,Daniil Glinka,Sarasota,2026-04-06,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/5069/ms024:W09G,Daniil Glinka,Sarasota,2026-04-06,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/692/ms005:K0NP,Daniil Glinka,Tallahassee,2026-04-13,QF,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/692/ms010:B0NO,Daniil Glinka,Tallahassee,2026-04-13,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/692/ms020:D0D4,Daniil Glinka,Tallahassee,2026-04-13,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/5067/ms020:KE64,Daniil Glinka,Savannah,2026-04-20,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/1541/ms013:B0QC,Daniil Glinka,Tunis,2026-05-11,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/1541/ms027:M0XQ,Daniil Glinka,Tunis,2026-05-11,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/2993/ms010:BI23,Daniil Glinka,Chisinau,2026-05-25,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/2993/ms020:L0C6,Daniil Glinka,Chisinau,2026-05-25,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/520/qs039:P0IY,Daniil Glinka,Roland Garros,2026-05-25,Q2,Tour qualifying,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/520/qs078:B0JJ,Daniil Glinka,Roland Garros,2026-05-25,Q1,Tour qualifying,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/321/qs009:H996,Daniil Glinka,Stuttgart,2026-06-08,Q1,Tour qualifying,2026,2025-26,Point-by-point sequence,False,True,True,False,False,True,True,True,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
G0BY:atp:2026/3115/ms030:C0AK,Daniil Glinka,Dublin,2026-06-15,R32,Challenger main draw,2026,2025-26,Point-by-point sequence,False,True,True,False,False,True,True,True,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/540/qs121:CG33,Daniil Glinka,Wimbledon,2026-06-29,Q1,Tour qualifying,2026,2025-26,Point-by-point sequence,False,True,True,False,False,True,True,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
G0BY:atp:2026/7316/ms010:W0C4,Daniil Glinka,Cary,2026-06-29,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/7316/ms020:M0NB,Daniil Glinka,Cary,2026-06-29,R32,Challenger main draw,2026,2025-26,Point-by-point sequence,False,True,True,False,False,True,True,True,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/315/ms019:Y09V,Daniil Glinka,Newport,2026-07-06,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/877/ms012:S0TI,Daniil Glinka,Granby,2026-07-13,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/877/ms024:J0B5,Daniil Glinka,Granby,2026-07-13,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/2789/ms003:G0A0,Daniil Glinka,Grodzisk Mazowiecki,2026-08-03,SF,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/2789/ms007:DH46,Daniil Glinka,Grodzisk Mazowiecki,2026-08-03,QF,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/2789/ms015:V0G2,Daniil Glinka,Grodzisk Mazowiecki,2026-08-03,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/2789/ms031:Z0BL,Daniil Glinka,Grodzisk Mazowiecki,2026-08-03,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,True,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/3121/ms003:MO44,Daniil Glinka,Kingston 1,2026-08-17,SF,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/3121/ms007:M0G4,Daniil Glinka,Kingston 1,2026-08-17,QF,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/3121/ms014:Y218,Daniil Glinka,Kingston 1,2026-08-17,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/3121/ms028:B0BU,Daniil Glinka,Kingston 1,2026-08-17,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/560/qs054:P09O,Daniil Glinka,US Open,2026-08-31,Q2,Tour qualifying,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0
G0BY:atp:2026/560/qs109:MO44,Daniil Glinka,US Open,2026-08-31,Q1,Tour qualifying,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0
G0BY:atp:2026/7973/ms020:R0FP,Daniil Glinka,Manacor,2026-08-31,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/9120/ms004:D0DW,Daniil Glinka,Cassis,2026-09-07,QF,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/9120/ms009:E0AC,Daniil Glinka,Cassis,2026-09-07,R16,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G0BY:atp:2026/9120/ms019:PH78,Daniil Glinka,Cassis,2026-09-07,R32,Challenger main draw,2026,2025-26,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2016/614/ms027:BC68,Brandon Holt,U.S.A. F1,2016-01-04,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2016/579/ms021:TB84,Brandon Holt,U.S.A. F2,2016-01-11,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2016/229/ms028:MJ98,Brandon Holt,U.S.A. F7,2016-02-15,R32,ITF main draw,2016,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/614/ms020:GA36,Brandon Holt,U.S.A. F1,2017-01-02,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/579/ms008:PL56,Brandon Holt,U.S.A. F2,2017-01-09,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/579/ms017:BK05,Brandon Holt,U.S.A. F2,2017-01-09,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/734/ms006:KB14,Brandon Holt,U.S.A. F17,2017-06-12,QF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/734/ms012:GH92,Brandon Holt,U.S.A. F17,2017-06-12,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/734/ms024:SQ48,Brandon Holt,U.S.A. F17,2017-06-12,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/530/ms010:SI72,Brandon Holt,U.S.A. F19,2017-06-19,R16,ITF main draw,2017,2012-18,"Result, no statistics",False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/530/ms021:S0DQ,Brandon Holt,U.S.A. F19,2017-06-19,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/228/qs009:S0CT,Brandon Holt,Winnetka,2017-07-10,Q2,Challenger qualifying,2017,2012-18,Result + serve/return totals,True,True,True,True,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/250/ms003:SF89,Brandon Holt,U.S.A. F24,2017-07-17,SF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/250/ms006:J505,Brandon Holt,U.S.A. F24,2017-07-17,QF,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/250/ms012:O660,Brandon Holt,U.S.A. F24,2017-07-17,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/250/ms025:SY62,Brandon Holt,U.S.A. F24,2017-07-17,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/670/ms026:N555,Brandon Holt,Binghamton,2017-07-24,R32,Challenger main draw,2017,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/467/qs014:BI23,Brandon Holt,Aptos,2017-08-07,Q2,Challenger qualifying,2017,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/467/qs029:F824,Brandon Holt,Aptos,2017-08-07,Q1,Challenger qualifying,2017,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/6685/ms010:RC91,Brandon Holt,U.S.A. F32,2017-09-25,R16,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/6685/ms021:AC84,Brandon Holt,U.S.A. F32,2017-09-25,R32,ITF main draw,2017,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2017/7345/qs021:ML73,Brandon Holt,Las Vegas,2017-10-16,Q1,Challenger qualifying,2017,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/614/ms030:L0CP,Brandon Holt,U.S.A. F1,2018-01-01,R32,ITF main draw,2018,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/2090/ms012:A09W,Brandon Holt,Canada F4,2018-06-25,R16,ITF main draw,2018,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/2090/ms024:HA47,Brandon Holt,Canada F4,2018-06-25,R32,ITF main draw,2018,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/530/ms007:HB29,Brandon Holt,U.S.A. F19,2018-07-02,QF,ITF main draw,2018,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/530/ms014:DF88,Brandon Holt,U.S.A. F19,2018-07-02,R16,ITF main draw,2018,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/530/ms029:CN15,Brandon Holt,U.S.A. F19,2018-07-02,R32,ITF main draw,2018,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/228/qs017:SF11,Brandon Holt,Winnetka,2018-07-09,Q1,Challenger qualifying,2018,2012-18,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/670/qs025:FB59,Brandon Holt,Binghamton,2018-07-23,Q1,Challenger qualifying,2018,2012-18,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/467/ms023:GA94,Brandon Holt,Aptos,2018-08-06,R32,Challenger main draw,2018,2012-18,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/250/ms001:RC93,Brandon Holt,U.S.A. F24,2018-09-10,F,ITF main draw,2018,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/250/ms002:SR94,Brandon Holt,U.S.A. F24,2018-09-10,SF,ITF main draw,2018,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/250/ms005:CL82,Brandon Holt,U.S.A. F24,2018-09-10,QF,ITF main draw,2018,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/250/ms011:KE36,Brandon Holt,U.S.A. F24,2018-09-10,R16,ITF main draw,2018,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/250/ms022:A0BY,Brandon Holt,U.S.A. F24,2018-09-10,R32,ITF main draw,2018,2012-18,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/1768/ms013:PL56,Brandon Holt,Tiburon,2018-09-24,R16,Challenger main draw,2018,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2018/1768/ms026:D916,Brandon Holt,Tiburon,2018-09-24,R32,Challenger main draw,2018,2012-18,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/8130/ms001:GA36,Brandon Holt,M25 Los Angeles,2018-12-31,F,ITF main draw,2018,2012-18,Missing,True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/8130/ms002:B0CD,Brandon Holt,M25 Los Angeles,2018-12-31,SF,ITF main draw,2018,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/8130/ms005:N555,Brandon Holt,M25 Los Angeles,2018-12-31,QF,ITF main draw,2018,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/8130/ms010:PE42,Brandon Holt,M25 Los Angeles,2018-12-31,R16,ITF main draw,2018,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/8130/ms020:GD08,Brandon Holt,M25 Los Angeles,2018-12-31,R32,ITF main draw,2018,2012-18,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/9188/ms061:SL07,Brandon Holt,Little Rock,2019-06-03,R64,Challenger main draw,2019,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/731/ms001:R0A5,Brandon Holt,M25 Wichita,2019-06-10,F,ITF main draw,2019,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/731/ms002:Z09K,Brandon Holt,M25 Wichita,2019-06-10,SF,ITF main draw,2019,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/731/ms005:C0AK,Brandon Holt,M25 Wichita,2019-06-10,QF,ITF main draw,2019,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/731/ms010:CJ60,Brandon Holt,M25 Wichita,2019-06-10,R16,ITF main draw,2019,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/731/ms020:BO03,Brandon Holt,M25 Wichita,2019-06-10,R32,ITF main draw,2019,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/7557/ms027:MP01,Brandon Holt,Gatineau,2019-07-15,R32,Challenger main draw,2019,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/7557/ms054:AC84,Brandon Holt,Gatineau,2019-07-15,R64,Challenger main draw,2019,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/877/ms029:D916,Brandon Holt,Granby,2019-07-22,R32,Challenger main draw,2019,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/877/ms058:D0DP,Brandon Holt,Granby,2019-07-22,R64,Challenger main draw,2019,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/467/ms033:S0DQ,Brandon Holt,Aptos,2019-08-05,R64,Challenger main draw,2019,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/1768/ms016:PL56,Brandon Holt,Tiburon,2019-09-23,R32,Challenger main draw,2019,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/1768/ms033:SL09,Brandon Holt,Tiburon,2019-09-23,R64,Challenger main draw,2019,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H09P:atp:2019/7339/ms020:DA81,Brandon Holt,Fairfield,2019-10-07,R32,Challenger main draw,2019,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
